project,family,name,category,meaning,formula,parameters,direction,score,source_file,notes
qlib,Alpha360,CLOSE45,60日收盘序列,"Ref($close,N)/$close，过去 N 日收盘价相对当前收盘价。","Ref($close, 45)/$close",lag=45,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,CLOSE46,60日收盘序列,"Ref($close,N)/$close，过去 N 日收盘价相对当前收盘价。","Ref($close, 46)/$close",lag=46,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,CLOSE47,60日收盘序列,"Ref($close,N)/$close，过去 N 日收盘价相对当前收盘价。","Ref($close, 47)/$close",lag=47,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,CLOSE48,60日收盘序列,"Ref($close,N)/$close，过去 N 日收盘价相对当前收盘价。","Ref($close, 48)/$close",lag=48,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,CLOSE49,60日收盘序列,"Ref($close,N)/$close，过去 N 日收盘价相对当前收盘价。","Ref($close, 49)/$close",lag=49,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,CLOSE5,60日收盘序列,"Ref($close,N)/$close，过去 N 日收盘价相对当前收盘价。","Ref($close, 5)/$close",lag=5,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,CLOSE50,60日收盘序列,"Ref($close,N)/$close，过去 N 日收盘价相对当前收盘价。","Ref($close, 50)/$close",lag=50,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,CLOSE51,60日收盘序列,"Ref($close,N)/$close，过去 N 日收盘价相对当前收盘价。","Ref($close, 51)/$close",lag=51,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,CLOSE52,60日收盘序列,"Ref($close,N)/$close，过去 N 日收盘价相对当前收盘价。","Ref($close, 52)/$close",lag=52,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,CLOSE53,60日收盘序列,"Ref($close,N)/$close，过去 N 日收盘价相对当前收盘价。","Ref($close, 53)/$close",lag=53,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,CLOSE54,60日收盘序列,"Ref($close,N)/$close，过去 N 日收盘价相对当前收盘价。","Ref($close, 54)/$close",lag=54,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,CLOSE55,60日收盘序列,"Ref($close,N)/$close，过去 N 日收盘价相对当前收盘价。","Ref($close, 55)/$close",lag=55,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,CLOSE56,60日收盘序列,"Ref($close,N)/$close，过去 N 日收盘价相对当前收盘价。","Ref($close, 56)/$close",lag=56,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,CLOSE57,60日收盘序列,"Ref($close,N)/$close，过去 N 日收盘价相对当前收盘价。","Ref($close, 57)/$close",lag=57,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,CLOSE58,60日收盘序列,"Ref($close,N)/$close，过去 N 日收盘价相对当前收盘价。","Ref($close, 58)/$close",lag=58,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,CLOSE59,60日收盘序列,"Ref($close,N)/$close，过去 N 日收盘价相对当前收盘价。","Ref($close, 59)/$close",lag=59,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,CLOSE6,60日收盘序列,"Ref($close,N)/$close，过去 N 日收盘价相对当前收盘价。","Ref($close, 6)/$close",lag=6,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,CLOSE7,60日收盘序列,"Ref($close,N)/$close，过去 N 日收盘价相对当前收盘价。","Ref($close, 7)/$close",lag=7,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,CLOSE8,60日收盘序列,"Ref($close,N)/$close，过去 N 日收盘价相对当前收盘价。","Ref($close, 8)/$close",lag=8,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,CLOSE9,60日收盘序列,"Ref($close,N)/$close，过去 N 日收盘价相对当前收盘价。","Ref($close, 9)/$close",lag=9,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW0,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。",$low/$close,lag=0,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW1,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 1)/$close",lag=1,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW10,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 10)/$close",lag=10,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW11,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 11)/$close",lag=11,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW12,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 12)/$close",lag=12,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW13,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 13)/$close",lag=13,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW14,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 14)/$close",lag=14,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW15,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 15)/$close",lag=15,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW16,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 16)/$close",lag=16,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW17,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 17)/$close",lag=17,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW18,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 18)/$close",lag=18,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW19,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 19)/$close",lag=19,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW2,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 2)/$close",lag=2,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW20,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 20)/$close",lag=20,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW21,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 21)/$close",lag=21,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW22,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 22)/$close",lag=22,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW23,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 23)/$close",lag=23,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW24,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 24)/$close",lag=24,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW25,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 25)/$close",lag=25,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW26,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 26)/$close",lag=26,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW27,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 27)/$close",lag=27,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW28,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 28)/$close",lag=28,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW29,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 29)/$close",lag=29,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW3,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 3)/$close",lag=3,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW30,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 30)/$close",lag=30,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW31,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 31)/$close",lag=31,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW32,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 32)/$close",lag=32,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW33,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 33)/$close",lag=33,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW34,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 34)/$close",lag=34,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW35,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 35)/$close",lag=35,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW36,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 36)/$close",lag=36,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW37,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 37)/$close",lag=37,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW38,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 38)/$close",lag=38,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW39,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 39)/$close",lag=39,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW4,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 4)/$close",lag=4,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW40,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 40)/$close",lag=40,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW41,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 41)/$close",lag=41,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW42,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 42)/$close",lag=42,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW43,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 43)/$close",lag=43,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW44,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 44)/$close",lag=44,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW45,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 45)/$close",lag=45,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW46,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 46)/$close",lag=46,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW47,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 47)/$close",lag=47,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW48,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 48)/$close",lag=48,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW49,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 49)/$close",lag=49,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW5,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 5)/$close",lag=5,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW50,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 50)/$close",lag=50,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW51,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 51)/$close",lag=51,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW52,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 52)/$close",lag=52,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW53,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 53)/$close",lag=53,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW54,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 54)/$close",lag=54,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW55,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 55)/$close",lag=55,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW56,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 56)/$close",lag=56,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW57,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 57)/$close",lag=57,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW58,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 58)/$close",lag=58,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW59,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 59)/$close",lag=59,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW6,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 6)/$close",lag=6,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW7,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 7)/$close",lag=7,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW8,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 8)/$close",lag=8,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,LOW9,60日最低序列,"Ref($low,N)/$close，过去 N 日最低价相对当前收盘价。","Ref($low, 9)/$close",lag=9,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH0,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。",$high/$close,lag=0,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH1,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 1)/$close",lag=1,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH10,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 10)/$close",lag=10,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH11,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 11)/$close",lag=11,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH12,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 12)/$close",lag=12,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH13,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 13)/$close",lag=13,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH14,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 14)/$close",lag=14,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH15,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 15)/$close",lag=15,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH16,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 16)/$close",lag=16,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH17,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 17)/$close",lag=17,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH18,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 18)/$close",lag=18,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH19,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 19)/$close",lag=19,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH2,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 2)/$close",lag=2,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH20,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 20)/$close",lag=20,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH21,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 21)/$close",lag=21,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH22,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 22)/$close",lag=22,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH23,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 23)/$close",lag=23,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH24,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 24)/$close",lag=24,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH25,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 25)/$close",lag=25,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH26,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 26)/$close",lag=26,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH27,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 27)/$close",lag=27,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH28,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 28)/$close",lag=28,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH29,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 29)/$close",lag=29,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH3,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 3)/$close",lag=3,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH30,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 30)/$close",lag=30,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH31,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 31)/$close",lag=31,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH32,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 32)/$close",lag=32,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH33,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 33)/$close",lag=33,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH34,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 34)/$close",lag=34,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH35,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 35)/$close",lag=35,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH36,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 36)/$close",lag=36,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH37,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 37)/$close",lag=37,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH38,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 38)/$close",lag=38,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH39,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 39)/$close",lag=39,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH4,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 4)/$close",lag=4,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH40,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 40)/$close",lag=40,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH41,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 41)/$close",lag=41,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH42,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 42)/$close",lag=42,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH43,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 43)/$close",lag=43,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH44,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 44)/$close",lag=44,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH45,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 45)/$close",lag=45,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH46,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 46)/$close",lag=46,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH47,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 47)/$close",lag=47,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH48,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 48)/$close",lag=48,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH49,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 49)/$close",lag=49,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH5,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 5)/$close",lag=5,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH50,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 50)/$close",lag=50,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH51,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 51)/$close",lag=51,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH52,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 52)/$close",lag=52,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH53,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 53)/$close",lag=53,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH54,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 54)/$close",lag=54,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH55,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 55)/$close",lag=55,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH56,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 56)/$close",lag=56,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH57,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 57)/$close",lag=57,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH58,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 58)/$close",lag=58,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH59,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 59)/$close",lag=59,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH6,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 6)/$close",lag=6,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH7,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 7)/$close",lag=7,,,microsoft-qlib/qlib/contrib/data/loader.py,
qlib,Alpha360,HIGH8,60日最高序列,"Ref($high,N)/$close，过去 N 日最高价相对当前收盘价。","Ref($high, 8)/$close",lag=8,,,microsoft-qlib/qlib/contrib/data/loader.py,
